,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
4256,1713455780.3450482,1713455780.346388,1713455780.2405202,0.0013399124145507812,"{('from-value-f47d903ed2117aaadbca0e5e03ccaa4a', 0): 57412}",57412,42847576.73451957,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:44955,1713455780.6705127,57744.0
4257,1713455780.7136636,1713455780.760199,1713455780.6317334,0.046535491943359375,"{('from-value-38c87778dd0aacb7a20eb0a2d07b20ff', 0): 198856}",198856,4273211.514386425,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.229:44955,1713455780.670516,199188.0
4258,1713455779.3941576,1713455779.3951497,1713455779.2630095,0.001,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 26, 0, 0): 3596}",3596,3596000.0,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.229:45945,1713455780.6806197,678.0
4259,1713455780.2756267,1713455780.6209087,1713455780.3865397,0.34528207778930664,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 19, 0, 0): 3596}",3596,10414.673194229046,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38577,1713455780.6806498,678.0
4260,1713455780.256392,1713455780.2580278,1713455780.1700072,0.0016357898712158203,"{('from-value-dc23b29809dee6a7bbea0622b6dc39c8', 0): 89628}",89628,54791878.57630083,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455780.6806426,89960.0
4261,1713455780.581675,1713455780.6082993,1713455780.456767,0.026624202728271484,"{('from-value-074fbd42575c84e4383c0c1058b597e0', 0): 154428}",154428,5800286.362604101,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.229:37485,1713455780.6806512,154760.0
4262,1713455780.6267579,1713455780.6695275,1713455780.566462,0.042769670486450195,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 42, 0, 0): 3596}",3596,84078.27226864523,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:45945,1713455780.6806235,678.0
4263,1713455780.6950812,1713455780.6967952,1713455780.6087356,0.0017139911651611328,"{('from-value-16bf7545e12822c684cbd2ee156ae419', 0): 48304}",48304,28182175.6038392,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455780.6806479,48636.0
4264,1713455780.5798259,1713455780.6441255,1713455780.4737556,0.0642995834350586,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 150, 0, 0): 7634944}",7634944,118740178.27364549,tcp://10.201.0.229:45945,outgoing_transfer,tcp://10.201.0.229:37485,1713455780.6806567,7635303.0
4265,1713455780.6211648,1713455780.687079,1713455780.5923939,0.06591415405273438,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 49, 0, 0): 3596}",3596,54555.80901672551,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38577,1713455780.6806545,678.0
4266,1713455780.7418756,1713455780.7432642,1713455780.6553674,0.0013885498046875,"{('from-value-bddd5efc2f448cf95c6ecab17893cb24', 0): 135792}",135792,97794115.51648352,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455780.6806545,136124.0
4267,1713455780.6445384,1713455780.645727,1713455780.5069127,0.001188516616821289,"{('from-value-8dc92517e67462b9e0436e3130d87c32', 0): 91724, ('from-value-52a4e3b95543b5df2118b98800e5de76', 0): 18504}",110228,92744180.80481444,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.229:37485,1713455780.6806629,110851.0
4268,1713455780.5811381,1713455780.6840496,1713455780.4943738,0.10291147232055664,"{('from-value-d8e401997d3736275536f08b1b8729c1', 0): 99928}",99928,971009.3320668517,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:37485,1713455780.6806674,100260.0
4269,1713455780.7258506,1713455780.7650073,1713455780.6072087,0.03915667533874512,"{('from-value-554b6b9b686fab108eb93bd2d5ed6a20', 0): 100184}",100184,2558542.039979298,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:37485,1713455780.68067,100516.0
4270,1713455780.6199238,1713455780.6489837,1713455780.6344538,0.029059886932373047,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 92, 0, 0): 3596}",3596,123744.45944571156,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.212:38577,1713455780.8084846,
4271,1713455780.8604875,1713455780.866207,1713455780.863347,0.005719423294067383,"{('from-value-3cb4cedf3708a6f30d0b4c31fe9139c5', 0): 249900}",249900,43693216.45754304,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.212:38577,1713455780.8084884,
4272,1713455779.9472015,1713455779.9481814,1713455779.7987561,0.001,"{('from-value-16db487461779338d23425aebc3262ed', 0): 104848}",104848,104848000.0,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.229:41793,1713455780.8723118,105180.0
4273,1713455780.7136636,1713455780.760199,1713455780.6317334,0.046535491943359375,"{('from-value-38c87778dd0aacb7a20eb0a2d07b20ff', 0): 198856}",198856,4273211.514386425,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.229:44955,1713455780.8723333,199188.0
4274,1713455780.688772,1713455780.717823,1713455780.5733023,0.02905106544494629,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 92, 0, 0): 3596}",3596,123782.03501054583,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:41793,1713455780.8723166,678.0
4275,1713455780.910743,1713455780.9158342,1713455780.8021085,0.005091190338134766,"{('from-value-3cb4cedf3708a6f30d0b4c31fe9139c5', 0): 249900}",249900,49084788.311323404,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:44955,1713455780.8723376,250232.0
4276,1713455780.759383,1713455780.7611196,1713455780.7602513,0.0017366409301757812,"{('from-value-bddd5efc2f448cf95c6ecab17893cb24', 0): 135792}",135792,78192329.59472817,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.229:44955,1713455780.928537,
4277,1713455781.0312345,1713455781.0357876,1713455781.033511,0.004553079605102539,"{('from-value-164c506d0d50b101e58989390d990865', 0): 84552}",84552,18570288.09802587,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.229:44955,1713455780.9285398,
4278,1713455780.7418756,1713455780.7432642,1713455780.6553674,0.0013885498046875,"{('from-value-bddd5efc2f448cf95c6ecab17893cb24', 0): 135792}",135792,97794115.51648352,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.0290732,136124.0
4279,1713455781.0633984,1713455781.0678573,1713455780.9227471,0.004458904266357422,"{('from-value-164c506d0d50b101e58989390d990865', 0): 84552}",84552,18962506.245749116,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.0290775,84884.0
4280,1713455780.8604875,1713455780.866207,1713455780.863347,0.005719423294067383,"{('from-value-3cb4cedf3708a6f30d0b4c31fe9139c5', 0): 249900}",249900,43693216.45754304,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.212:38577,1713455781.0957892,
4281,1713455781.2104862,1713455781.2171035,1713455781.2137947,0.006617307662963867,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 123, 0, 0): 8306688}",8306688,1255297233.1166277,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:38577,1713455781.0957937,
4282,1713455781.2104862,1713455781.2171035,1713455781.2137947,0.006617307662963867,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 123, 0, 0): 8306688}",8306688,1255297233.1166277,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:38577,1713455781.1951585,
4283,1713455781.2101212,1713455781.3185914,1713455781.2643561,0.10847020149230957,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 77, 0, 0): 3596}",3596,33151.96201838855,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38577,1713455781.1951609,
4284,1713455779.0464478,1713455779.0746956,1713455779.0605717,0.028247833251953125,"{('from-value-fe8a5402c0ae22e0d9c36ba03a35720a', 0): 189652}",189652,6713860.079405807,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:45449,1713455781.198265,
4285,1713455781.33505,1713455781.3387215,1713455781.3368857,0.003671407699584961,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 5, 0, 0): 3596}",3596,979460.8210922787,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455781.198268,
4286,1713455781.3353114,1713455781.3389769,1713455781.3371441,0.003665447235107422,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 96, 0, 0): 3596}",3596,981053.5439052946,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.212:45449,1713455781.1982727,
4287,1713455781.0633984,1713455781.0678573,1713455780.9227471,0.004458904266357422,"{('from-value-164c506d0d50b101e58989390d990865', 0): 84552}",84552,18962506.245749116,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.2127666,84884.0
4288,1713455781.3363893,1713455781.340235,1713455781.1954315,0.003845691680908203,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 77, 0, 0): 3596}",3596,935072.361066336,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.2127697,678.0
4289,1713455781.3353114,1713455781.3389769,1713455781.3371441,0.003665447235107422,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 96, 0, 0): 3596}",3596,981053.5439052946,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.212:45449,1713455781.2445717,
4290,1713455781.3355002,1713455781.3861852,1713455781.3608427,0.05068492889404297,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 149, 0, 0): 8306688}",8306688,163888717.63764653,tcp://10.201.0.229:45945,incoming_transfer,tcp://10.201.0.212:45449,1713455781.2445743,
4291,1713455780.910743,1713455780.9158342,1713455780.8021085,0.005091190338134766,"{('from-value-3cb4cedf3708a6f30d0b4c31fe9139c5', 0): 249900}",249900,49084788.311323404,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:44955,1713455781.25513,250232.0
4292,1713455781.305396,1713455781.3087666,1713455781.1946273,0.003370523452758789,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 96, 0, 0): 3596}",3596,1066896.5964490345,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.229:44955,1713455781.2551367,678.0
4293,1713455778.6040819,1713455778.6351035,1713455778.6141496,0.031021595001220703,"{('from-value-be146a5d5436fcbff9b9f21555919164', 0): 67600}",67600,2179127.1531118867,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.212:34699,1713455781.2838793,67932.0
4294,1713455781.2215862,1713455781.2279134,1713455781.089871,0.006327152252197266,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 123, 0, 0): 8306688}",8306688,1312863618.4019897,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:34699,1713455781.283883,8307046.0
4295,1713455781.327615,1713455781.3308842,1713455781.1943707,0.003269195556640625,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 5, 0, 0): 3596}",3596,1099964.788798133,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455781.2838893,678.0
4296,1713455780.6227708,1713455780.662532,1713455780.6426513,0.03976130485534668,"{('from-value-554b6b9b686fab108eb93bd2d5ed6a20', 0): 100184}",100184,2519635.6197180566,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38553,1713455781.3703475,
4297,1713455781.4245694,1713455781.4262261,1713455781.4253979,0.0016567707061767578,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 0, 0, 0): 3580}",3580,2160830.0935386387,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38553,1713455781.3703516,
4298,1713455781.4248059,1713455781.4264922,1713455781.4256492,0.0016863346099853516,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 117, 0, 0): 3596}",3596,2132435.6261840803,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38553,1713455781.370357,
4299,1713455781.4248059,1713455781.4264922,1713455781.4256492,0.0016863346099853516,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 117, 0, 0): 3596}",3596,2132435.6261840803,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38553,1713455781.424232,
4300,1713455781.0312345,1713455781.0357876,1713455781.033511,0.004553079605102539,"{('from-value-164c506d0d50b101e58989390d990865', 0): 84552}",84552,18570288.09802587,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.229:44955,1713455781.4285307,
4301,1713455781.425043,1713455781.4808347,1713455781.452939,0.055791616439819336,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 59, 0, 0): 3596}",3596,64454.12822693338,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:38553,1713455781.4242349,
4302,1713455781.5368576,1713455781.5400321,1713455781.5384448,0.0031745433807373047,"{('from-value-2124d1256cfb8918d6ca604a22232dd0', 0): 67564}",67564,21283060.867893353,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.229:44955,1713455781.4285336,
4303,1713455780.6267579,1713455780.6695275,1713455780.566462,0.042769670486450195,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 42, 0, 0): 3596}",3596,84078.27226864523,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:45945,1713455781.4336007,678.0
4304,1713455780.7258506,1713455780.7650073,1713455780.6072087,0.03915667533874512,"{('from-value-554b6b9b686fab108eb93bd2d5ed6a20', 0): 100184}",100184,2558542.039979298,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:37485,1713455781.4336333,100516.0
4305,1713455781.3363893,1713455781.340235,1713455781.1954315,0.003845691680908203,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 77, 0, 0): 3596}",3596,935072.361066336,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.4336162,678.0
4306,1713455781.5093877,1713455781.5107281,1713455781.3671772,0.0013403892517089844,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 117, 0, 0): 3596}",3596,2682802.7719672713,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.4336221,678.0
4307,1713455781.3126342,1713455781.362878,1713455781.2183414,0.05024385452270508,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 149, 0, 0): 8306688}",8306688,165327443.1054295,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.229:45945,1713455781.4336047,8307047.0
4308,1713455781.487964,1713455781.489238,1713455781.3669968,0.00127410888671875,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 0, 0, 0): 3580}",3580,2809806.9461077843,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:37485,1713455781.4336374,678.0
4309,1713455781.5678551,1713455781.570594,1713455781.426344,0.00273895263671875,"{('from-value-2124d1256cfb8918d6ca604a22232dd0', 0): 67564}",67564,24667823.420612812,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.433629,67896.0
4310,1713455781.425043,1713455781.4808347,1713455781.452939,0.055791616439819336,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 59, 0, 0): 3596}",3596,64454.12822693338,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:38553,1713455781.4604018,
4311,1713455781.4797907,1713455781.5097466,1713455781.4947686,0.02995586395263672,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 74, 0, 0): 3596}",3596,120043.27452166438,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38553,1713455781.4604058,
4312,1713455781.4797907,1713455781.5097466,1713455781.4947686,0.02995586395263672,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 74, 0, 0): 3596}",3596,120043.27452166438,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38553,1713455781.5049632,
4313,1713455781.4242902,1713455781.5560226,1713455781.4901564,0.13173246383666992,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 27, 0, 0): 3596}",3596,27297.75102710099,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.212:38553,1713455781.5049677,
4314,1713455781.305396,1713455781.3087666,1713455781.1946273,0.003370523452758789,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 96, 0, 0): 3596}",3596,1066896.5964490345,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.229:44955,1713455781.5217912,678.0
4315,1713455781.5385795,1713455781.6181788,1713455781.465925,0.07959938049316406,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 27, 0, 0): 3596}",3596,45176.23099226032,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:44955,1713455781.5217965,678.0
4316,1713455781.3355002,1713455781.3861852,1713455781.3608427,0.05068492889404297,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 149, 0, 0): 8306688}",8306688,163888717.63764653,tcp://10.201.0.229:45945,incoming_transfer,tcp://10.201.0.212:45449,1713455781.6028168,
4317,1713455781.5368576,1713455781.5400321,1713455781.5384448,0.0031745433807373047,"{('from-value-2124d1256cfb8918d6ca604a22232dd0', 0): 67564}",67564,21283060.867893353,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.229:44955,1713455781.6034305,
4318,1713455781.6331298,1713455781.6362207,1713455781.6346753,0.0030908584594726562,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 131, 0, 0): 3596}",3596,1163430.8225856216,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.212:45449,1713455781.602821,
4319,1713455781.6009786,1713455781.7106345,1713455781.6558065,0.10965585708618164,"{('from-value-4e6b048de277b7c89dea7659e6be8d99', 0): 129520, ('from-value-4295d76b086df3b97ab58ae99dda965a', 0): 195768}",325288,2966444.3709955863,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.229:44955,1713455781.6034355,
4320,1713455781.5678551,1713455781.570594,1713455781.426344,0.00273895263671875,"{('from-value-2124d1256cfb8918d6ca604a22232dd0', 0): 67564}",67564,24667823.420612812,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.619852,67896.0
4321,1713455781.4586163,1713455781.634001,1713455781.5091968,0.1753847599029541,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 74, 0, 0): 3596}",3596,20503.491876887023,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.6198573,678.0
4322,1713455781.6342707,1713455781.6363213,1713455781.598184,0.002050638198852539,"{('from-value-4e6b048de277b7c89dea7659e6be8d99', 0): 129520, ('from-value-4295d76b086df3b97ab58ae99dda965a', 0): 195768}",325288,158627689.75142425,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.6198642,325911.0
4323,1713455779.0309556,1713455779.0353441,1713455779.03315,0.004388570785522461,"{('from-value-7e673679cd5785263b8b19f4c9914f52', 0): 45688}",45688,10410678.608790135,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.229:37485,1713455781.654761,
4324,1713455781.2101212,1713455781.3185914,1713455781.2643561,0.10847020149230957,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 77, 0, 0): 3596}",3596,33151.96201838855,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38577,1713455781.6548073,
4325,1713455781.7688344,1713455781.7712595,1713455781.770047,0.0024251937866210938,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 146, 0, 0): 3596}",3596,1482768.1069602831,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.229:37485,1713455781.654765,
4326,1713455781.728358,1713455781.7467847,1713455781.7375715,0.01842665672302246,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 41, 0, 0): 3596}",3596,195152.0590008669,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38577,1713455781.6548107,
4327,1713455781.487964,1713455781.489238,1713455781.3669968,0.00127410888671875,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 0, 0, 0): 3580}",3580,2809806.9461077843,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:37485,1713455781.6707413,678.0
4328,1713455781.76973,1713455781.771365,1713455781.6489434,0.001634836196899414,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 41, 0, 0): 3596}",3596,2199608.7478489135,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:37485,1713455781.6707451,678.0
4329,1713455781.728358,1713455781.7467847,1713455781.7375715,0.01842665672302246,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 41, 0, 0): 3596}",3596,195152.0590008669,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38577,1713455781.6868503,
4330,1713455781.727402,1713455781.782971,1713455781.7551863,0.05556893348693848,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 41, 0, 0): 8306688}",8306688,149484387.74612245,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38577,1713455781.686853,
4331,1713455781.5385795,1713455781.6181788,1713455781.465925,0.07959938049316406,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 27, 0, 0): 3596}",3596,45176.23099226032,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:44955,1713455781.6916149,678.0
4332,1713455781.7092807,1713455781.7758486,1713455781.6301105,0.06656789779663086,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 131, 0, 0): 3596}",3596,54020.03246348574,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.229:44955,1713455781.6916194,679.0
4333,1713455781.6342707,1713455781.6363213,1713455781.598184,0.002050638198852539,"{('from-value-4e6b048de277b7c89dea7659e6be8d99', 0): 129520, ('from-value-4295d76b086df3b97ab58ae99dda965a', 0): 195768}",325288,158627689.75142425,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.7063143,325911.0
4334,1713455781.7002199,1713455781.7225232,1713455781.6742597,0.022303342819213867,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 41, 0, 0): 8306688}",8306688,372441389.94464815,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:45449,1713455781.7063184,8307046.0
4335,1713455781.727402,1713455781.782971,1713455781.7551863,0.05556893348693848,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 41, 0, 0): 8306688}",8306688,149484387.74612245,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:38577,1713455781.722636,
4336,1713455779.2674024,1713455779.288153,1713455779.2777777,0.02075052261352539,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 57, 0, 0): 8306688}",8306688,400312230.9115059,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:41793,1713455781.722675,
4337,1713455781.7993212,1713455781.8449194,1713455781.8221204,0.04559826850891113,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 21, 0, 0): 8306688}",8306688,182171127.80009726,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:41793,1713455781.722679,
4338,1713455781.7798884,1713455781.8157392,1713455781.7978137,0.03585076332092285,"{('from-value-27513e8a93bdd152866d58eaecda0f7f', 0): 62752, ('from-value-72d0badcfb696964580ab6d486e9edbf', 0): 173644}",236396,6593890.285790289,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38577,1713455781.7226388,
4339,1713455781.76973,1713455781.771365,1713455781.6489434,0.001634836196899414,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 41, 0, 0): 3596}",3596,2199608.7478489135,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:37485,1713455781.7649665,678.0
4340,1713455781.82287,1713455781.841948,1713455781.7099538,0.01907801628112793,"{('from-value-27513e8a93bdd152866d58eaecda0f7f', 0): 62752, ('from-value-72d0badcfb696964580ab6d486e9edbf', 0): 173644}",236396,12391015.738562092,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:37485,1713455781.7649703,237019.0
4341,1713455780.6211648,1713455780.687079,1713455780.5923939,0.06591415405273438,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 49, 0, 0): 3596}",3596,54555.80901672551,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:38577,1713455781.776573,678.0
4342,1713455781.7832265,1713455781.8689861,1713455781.7282104,0.08575963973999023,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 21, 0, 0): 8306688}",8306688,96860108.38180494,tcp://10.201.0.229:41793,outgoing_transfer,tcp://10.201.0.212:38577,1713455781.7765777,8307046.0
4343,1713455781.327615,1713455781.3308842,1713455781.1943707,0.003269195556640625,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 5, 0, 0): 3596}",3596,1099964.788798133,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455781.7879097,678.0
4344,1713455781.438821,1713455781.4657214,1713455781.408776,0.026900291442871094,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 59, 0, 0): 3596}",3596,133678.84908001559,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:34699,1713455781.7879145,678.0
4345,1713455781.6912513,1713455781.6932766,1713455781.648769,0.0020253658294677734,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 146, 0, 0): 3596}",3596,1775481.7167745733,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.212:34699,1713455781.787921,679.0
4346,1713455780.7369447,1713455780.785543,1713455780.7612438,0.048598289489746094,"{('from-value-38c87778dd0aacb7a20eb0a2d07b20ff', 0): 198856}",198856,4091831.257599246,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.212:34699,1713455781.8617723,
4347,1713455781.889608,1713455781.903173,1713455781.8963904,0.0135650634765625,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 89, 0, 0): 3596}",3596,265092.75140607427,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.212:34699,1713455781.861776,
4348,1713455781.7993212,1713455781.8449194,1713455781.8221204,0.04559826850891113,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 21, 0, 0): 8306688}",8306688,182171127.80009726,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:41793,1713455781.984053,
4349,1713455782.1043856,1713455782.1096833,1713455782.1070344,0.005297660827636719,"{('stack-4efd20bcbb47f0bf36ff5b03a7b8445a', 100, 0, 0): 8306688}",8306688,1567991660.89793,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:41793,1713455781.9840558,
4350,1713455781.7092807,1713455781.7758486,1713455781.6301105,0.06656789779663086,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 131, 0, 0): 3596}",3596,54020.03246348574,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.229:44955,1713455782.0332105,679.0
4351,1713455781.9768057,1713455781.9780636,1713455781.859446,0.0012578964233398438,"{('block-info-save_file-471ffadc8fa6fa5457da815c4aa64942', 89, 0, 0): 3596}",3596,2858740.9370735404,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.229:44955,1713455782.033216,678.0
